Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
opencomputers:waypoint:0, Путевая точка, tile.oc.waypoint, true, net.minecraft.item.ItemStack
opencomputers:casecreative:0, Системный блок (Творческий), tile.oc.casecreative, true, net.minecraft.item.ItemStack
opencomputers:microcontroller:0, Микроконтроллер, tile.oc.microcontroller, true, net.minecraft.item.ItemStack
opencomputers:print:0, 3D модель, tile.oc.print, true, net.minecraft.item.ItemStack
opencomputers:robotafterimage:0, Робот, tile.oc.robotafterimage, true, net.minecraft.item.ItemStack
opencomputers:robot:0, robot.name, robot, true, net.minecraft.item.ItemStack
opencomputers:endstone:0, Камень края, tile.oc.endstone, true, net.minecraft.item.ItemStack
opencomputers:netsplitter:0, Сетевой переключатель, tile.oc.netsplitter, true, net.minecraft.item.ItemStack
opencomputers:transposer:0, Транспозер, tile.oc.transposer, true, net.minecraft.item.ItemStack
opencomputers:carpetedcapacitor:0, Carpeted Capacitor, tile.oc.carpetedcapacitor, true, net.minecraft.item.ItemStack
opencomputers:material:1, Кислота, item.oc.acid, false, net.minecraft.item.ItemStack
opencomputers:material:10, Арифметико-логическое устройство (АЛУ), item.oc.alu, false, net.minecraft.item.ItemStack
opencomputers:material:15, Клавиши со стрелками, item.oc.arrowkeys, false, net.minecraft.item.ItemStack
opencomputers:material:14, Группа кнопок, item.oc.buttongroup, false, net.minecraft.item.ItemStack
opencomputers:material:5, Основа для карт, item.oc.cardbase, false, net.minecraft.item.ItemStack
opencomputers:material:28, Хамелиум, item.oc.chamelium, false, net.minecraft.item.ItemStack
opencomputers:material:3, Нетравленая печатная плата, item.oc.circuitboard, false, net.minecraft.item.ItemStack
opencomputers:material:11, Устройство управления (УУ), item.oc.controlunit, false, net.minecraft.item.ItemStack
opencomputers:material:0, Проволока, item.oc.cuttingwire, false, net.minecraft.item.ItemStack
opencomputers:material:29, Алмазный обломок, item.oc.diamondchip, false, net.minecraft.item.ItemStack
opencomputers:material:12, Металлический диск, item.oc.disk, false, net.minecraft.item.ItemStack
opencomputers:material:23, Корпус дрона (1-ый уровень), item.oc.dronecase0, false, net.minecraft.item.ItemStack
opencomputers:material:24, Корпус дрона (2-ой уровень), item.oc.dronecase1, false, net.minecraft.item.ItemStack
opencomputers:material:25, Корпус дрона (Креатив), item.oc.dronecase3, false, net.minecraft.item.ItemStack
opencomputers:material:27, Картридж с чернилами, item.oc.inkcartridge, false, net.minecraft.item.ItemStack
opencomputers:material:26, Картридж с чернилами (Пустой), item.oc.inkcartridgeempty, false, net.minecraft.item.ItemStack
opencomputers:material:13, Интерпаутина, item.oc.interweb, false, net.minecraft.item.ItemStack
opencomputers:material:7, Микрочип (1-ый уровень), item.oc.microchip0, false, net.minecraft.item.ItemStack
opencomputers:material:8, Микрочип (2-ой уровень), item.oc.microchip1, false, net.minecraft.item.ItemStack
opencomputers:material:9, Микрочип (3-ий уровень), item.oc.microchip2, false, net.minecraft.item.ItemStack
opencomputers:material:20, Корпус микроконтроллера (1-ый уровень), item.oc.microcontrollercase0, false, net.minecraft.item.ItemStack
opencomputers:material:21, Корпус микроконтроллера (2-ой уровень), item.oc.microcontrollercase1, false, net.minecraft.item.ItemStack
opencomputers:material:22, Корпус микроконтроллера (Креатив), item.oc.microcontrollercase3, false, net.minecraft.item.ItemStack
opencomputers:material:16, Цифровой блок клавиш, item.oc.numpad, false, net.minecraft.item.ItemStack
opencomputers:material:4, Печатная плата, item.oc.printedcircuitboard, false, net.minecraft.item.ItemStack
opencomputers:material:2, Основа для печатной платы, item.oc.rawcircuitboard, false, net.minecraft.item.ItemStack
opencomputers:material:17, Корпус планшета (1-ый уровень), item.oc.tabletcase0, false, net.minecraft.item.ItemStack
opencomputers:material:18, Корпус планшета (2-ой уровень), item.oc.tabletcase1, false, net.minecraft.item.ItemStack
opencomputers:material:19, Корпус планшета (Креатив), item.oc.tabletcase3, false, net.minecraft.item.ItemStack
opencomputers:material:6, Транзистор, item.oc.transistor, false, net.minecraft.item.ItemStack
opencomputers:tool:0, Анализатор, item.oc.analyzer, false, net.minecraft.item.ItemStack
opencomputers:tool:1, Сетевой отладчик, item.oc.debugger, false, net.minecraft.item.ItemStack
opencomputers:tool:4, Руководство OpenComputers, item.oc.manual, false, net.minecraft.item.ItemStack
opencomputers:tool:5, Нанороботы, item.oc.nanomachines, false, net.minecraft.item.ItemStack
opencomputers:tool:2, Беспроводной терминал, item.oc.terminal, false, net.minecraft.item.ItemStack
opencomputers:tool:3, Определитель текстур, item.oc.texturepicker, false, net.minecraft.item.ItemStack
opencomputers:wrench, Ключ, item.oc.wrench, false, li.cil.oc.common.item.Wrench
opencomputers:hoverboots, Парящие ботинки, item.oc.hoverboots, false, li.cil.oc.common.item.HoverBoots
opencomputers:component:16, Процессор с видеокартой (APU) (1-ый уровень), item.oc.apu0, false, net.minecraft.item.ItemStack
opencomputers:component:17, Процессор с видеокартой (APU) (2-ой уровень), item.oc.apu1, false, net.minecraft.item.ItemStack
opencomputers:component:18, Процессор с видеокартой (APU) (Творческий), item.oc.apu2, false, net.minecraft.item.ItemStack
opencomputers:component:3, Компонентная шина (1-ый уровень), item.oc.componentbus0, false, net.minecraft.item.ItemStack
opencomputers:component:4, Компонентная шина (2-ой уровень), item.oc.componentbus1, false, net.minecraft.item.ItemStack
opencomputers:component:5, Компонентная шина (3-ий уровень), item.oc.componentbus2, false, net.minecraft.item.ItemStack
opencomputers:component:0, Центральный процессор (ЦП) (1-ый уровень), item.oc.cpu0, false, net.minecraft.item.ItemStack
opencomputers:component:1, Центральный процессор (ЦП) (2-ой уровень), item.oc.cpu1, false, net.minecraft.item.ItemStack
opencomputers:component:2, Центральный процессор (ЦП) (3-ий уровень), item.oc.cpu2, false, net.minecraft.item.ItemStack
opencomputers:component:20, Дисковод (для серверной стойки), item.oc.diskdrivemountable, false, net.minecraft.item.ItemStack
opencomputers:component:6, Память (1-ый уровень), item.oc.memory0, false, net.minecraft.item.ItemStack
opencomputers:component:7, Память (Уровень 1.5), item.oc.memory1, false, net.minecraft.item.ItemStack
opencomputers:component:8, Память (2-ой уровень), item.oc.memory2, false, net.minecraft.item.ItemStack
opencomputers:component:9, Память (Уровень 2.5), item.oc.memory3, false, net.minecraft.item.ItemStack
opencomputers:component:10, Память (3-ий уровень), item.oc.memory4, false, net.minecraft.item.ItemStack
opencomputers:component:11, Память (Уровень 3.5), item.oc.memory5, false, net.minecraft.item.ItemStack
opencomputers:component:13, Сервер (1-ый уровень), item.oc.server0, false, net.minecraft.item.ItemStack
opencomputers:component:14, Сервер (2-ой уровень), item.oc.server1, false, net.minecraft.item.ItemStack
opencomputers:component:15, Сервер (3-ий уровень), item.oc.server2, false, net.minecraft.item.ItemStack
opencomputers:component:12, Сервер (Творческий), item.oc.server3, false, net.minecraft.item.ItemStack
opencomputers:component:19, Терминальный сервер, item.oc.terminalserver, false, net.minecraft.item.ItemStack
opencomputers:card:10, Карта данных (1-ый уровень), item.oc.datacard0, false, net.minecraft.item.ItemStack
opencomputers:card:11, Карта данных (2-ой уровень), item.oc.datacard1, false, net.minecraft.item.ItemStack
opencomputers:card:12, Карта данных (3-ий уровень), item.oc.datacard2, false, net.minecraft.item.ItemStack
opencomputers:card:0, Отладочная карта, item.oc.debugcard, false, net.minecraft.item.ItemStack
opencomputers:card:1, Видеокарта (1-ый уровень), item.oc.graphicscard0, false, net.minecraft.item.ItemStack
opencomputers:card:2, Видеокарта (2-ой уровень), item.oc.graphicscard1, false, net.minecraft.item.ItemStack
opencomputers:card:3, Видеокарта (3-ий уровень), item.oc.graphicscard2, false, net.minecraft.item.ItemStack
opencomputers:card:8, Интернет карта, item.oc.internetcard, false, net.minecraft.item.ItemStack
opencomputers:card:9, Соединённая карта, item.oc.linkedcard, false, net.minecraft.item.ItemStack
opencomputers:card:6, Сетевая карта, item.oc.networkcard, false, net.minecraft.item.ItemStack
opencomputers:card:4, Плата на красном камне (1-ый уровень), item.oc.redstonecard0, false, net.minecraft.item.ItemStack
opencomputers:card:7, Плата беспроводной сети (2-ой уровень), item.oc.wirelessnetworkcard1, false, net.minecraft.item.ItemStack
opencomputers:upgrade:32, Component Bus (Creative), item.oc.componentbus3, false, net.minecraft.item.ItemStack
opencomputers:upgrade:0, "Ангельское" улучшение, item.oc.upgradeangel, false, net.minecraft.item.ItemStack
opencomputers:upgrade:1, Улучшение "Ёмкость" (1-ый уровень), item.oc.upgradebattery0, false, net.minecraft.item.ItemStack
opencomputers:upgrade:2, Улучшение "Ёмкость" (2-ой уровень), item.oc.upgradebattery1, false, net.minecraft.item.ItemStack
opencomputers:upgrade:3, Улучшение "Ёмкость" (3-ий уровень), item.oc.upgradebattery2, false, net.minecraft.item.ItemStack
opencomputers:upgrade:4, Улучшение "Загрузчик чанков", item.oc.upgradechunkloader, false, net.minecraft.item.ItemStack
opencomputers:upgrade:5, Контейнер для карты (1-ый уровень), item.oc.upgradecontainercard0, false, net.minecraft.item.ItemStack
opencomputers:upgrade:6, Контейнер для карты (2-ой уровень), item.oc.upgradecontainercard1, false, net.minecraft.item.ItemStack
opencomputers:upgrade:7, Контейнер для карты (3-ий уровень), item.oc.upgradecontainercard2, false, net.minecraft.item.ItemStack
opencomputers:upgrade:8, Контейнер для улучшения (1-ый уровень), item.oc.upgradecontainerupgrade0, false, net.minecraft.item.ItemStack
opencomputers:upgrade:9, Контейнер для улучшения (2-ой уровень), item.oc.upgradecontainerupgrade1, false, net.minecraft.item.ItemStack
opencomputers:upgrade:10, Контейнер для улучшения (3-ий уровень), item.oc.upgradecontainerupgrade2, false, net.minecraft.item.ItemStack
opencomputers:upgrade:11, Улучшение "Верстак", item.oc.upgradecrafting, false, net.minecraft.item.ItemStack
opencomputers:upgrade:12, Улучшение "База данных" (1-ый уровень), item.oc.upgradedatabase0, false, net.minecraft.item.ItemStack
opencomputers:upgrade:13, Улучшение "База данных" (2-ой уровень), item.oc.upgradedatabase1, false, net.minecraft.item.ItemStack
opencomputers:upgrade:14, Улучшение "База данных" (3-ий уровень), item.oc.upgradedatabase2, false, net.minecraft.item.ItemStack
opencomputers:upgrade:15, Улучшение "Опыт", item.oc.upgradeexperience, false, net.minecraft.item.ItemStack
opencomputers:upgrade:16, Улучшение "Генератор", item.oc.upgradegenerator, false, net.minecraft.item.ItemStack
opencomputers:upgrade:27, Улучшение "Парение" (1-ый уровень), item.oc.upgradehover0, false, net.minecraft.item.ItemStack
opencomputers:upgrade:28, Улучшение "Парение" (2-ый уровень), item.oc.upgradehover1, false, net.minecraft.item.ItemStack
opencomputers:upgrade:17, Улучшение "Инвентарь", item.oc.upgradeinventory, false, net.minecraft.item.ItemStack
opencomputers:upgrade:18, Улучшение "Контроллер инвентаря", item.oc.upgradeinventorycontroller, false, net.minecraft.item.ItemStack
opencomputers:upgrade:26, Улучшение "Поводок", item.oc.upgradeleash, false, net.minecraft.item.ItemStack
opencomputers:upgrade:30, МФУ, item.oc.upgrademf, false, net.minecraft.item.ItemStack
opencomputers:upgrade:19, Улучшение "Навигация", item.oc.upgradenavigation, false, net.minecraft.item.ItemStack
